MsgID.STATE,0.0000000,True,True,1
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3046.1850000,0.0768908,-0.0689896,-3.1508279
MsgID.LOCAL_VELOCITY,3046.1850000,0.0000951,0.0000421,0.0000226
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974685,37.7924575,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974693,37.7924580,3.1800000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3046.4350000,0.0237242,-0.0692410,-3.1850147
MsgID.LOCAL_VELOCITY,3046.4350000,0.0001215,0.0000501,-0.0000859
MsgID.GLOBAL_POSITION,0.0000000,-122.3974692,37.7924560,3.2080000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3046.6850000,-0.1722042,-0.0532287,-3.2105699
MsgID.LOCAL_VELOCITY,3046.6850000,0.0001234,-0.0000106,-0.0000765
MsgID.GLOBAL_POSITION,0.0000000,-122.3974692,37.7924561,3.2200000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3046.9350000,-0.1593963,-0.0794302,-3.2215416
MsgID.LOCAL_VELOCITY,3046.9350000,0.0001196,0.0000265,0.0000207
MsgID.GLOBAL_POSITION,0.0000000,-122.3974713,37.7924555,3.2220000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3047.1850000,-0.2214106,-0.2525652,-3.2220299
MsgID.LOCAL_VELOCITY,3047.1850000,0.0001175,0.0000053,0.0000248
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974685,37.7924575,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974707,37.7924563,3.2150000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3047.4350000,-0.1204317,-0.1729055,-3.2132945
MsgID.LOCAL_VELOCITY,3047.4350000,0.0001238,0.0000826,-0.0000879
MsgID.GLOBAL_POSITION,0.0000000,-122.3974693,37.7924572,3.1970000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3047.6850000,-0.0246356,-0.0708270,-3.1951141
MsgID.LOCAL_VELOCITY,3047.6850000,0.0001299,0.0000908,-0.0000967
MsgID.GLOBAL_POSITION,0.0000000,-122.3974693,37.7924577,3.1760000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3047.9350000,0.0155327,-0.0689896,-3.1734705
MsgID.LOCAL_VELOCITY,3047.9350000,0.0000891,0.0000057,0.0000235
MsgID.GLOBAL_POSITION,0.0000000,-122.3974699,37.7924573,3.1480000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3048.1850000,-0.0259228,-0.1408986,-3.1449075
MsgID.LOCAL_VELOCITY,3048.1850000,0.0000999,0.0000200,-0.0000275
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974685,37.7924575,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974710,37.7924572,3.1210000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3048.4360000,-0.0407797,-0.2128757,-3.1178126
MsgID.LOCAL_VELOCITY,3048.4360000,0.0001493,0.0000422,0.0000165
MsgID.GLOBAL_POSITION,0.0000000,-122.3974692,37.7924562,3.0890000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3048.6860000,-0.1621106,-0.0502967,-3.0854635
MsgID.LOCAL_VELOCITY,3048.6860000,0.0001475,0.0000599,0.0000128
MsgID.GLOBAL_POSITION,0.0000000,-122.3974695,37.7924567,3.0590000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3048.9360000,-0.0591335,-0.1022187,-3.0555212
MsgID.LOCAL_VELOCITY,3048.9360000,0.0001460,0.0000479,0.0000111
MsgID.GLOBAL_POSITION,0.0000000,-122.3974696,37.7924584,3.0230000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3049.1860000,0.0955284,-0.0853365,-3.0190268
MsgID.LOCAL_VELOCITY,3049.1860000,0.0001816,0.0000637,-0.0000897
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974685,37.7924575,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974693,37.7924575,2.9910000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3049.4360000,-0.0172220,-0.0689896,-2.9871325
MsgID.LOCAL_VELOCITY,3049.4360000,0.0001430,0.0000654,0.0000117
MsgID.GLOBAL_POSITION,0.0000000,-122.3974693,37.7924572,2.9590000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3049.6860000,-0.0340789,-0.0664973,-2.9558001
MsgID.LOCAL_VELOCITY,3049.6860000,0.0001331,0.0000892,0.0000300
MsgID.GLOBAL_POSITION,0.0000000,-122.3974683,37.7924571,2.9390000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3049.9360000,-0.0549920,0.0405943,-2.9372873
MsgID.LOCAL_VELOCITY,3049.9360000,0.0001195,0.0000067,-0.0000090
MsgID.GLOBAL_POSITION,0.0000000,-122.3974687,37.7924569,2.9300000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3050.1860000,-0.0620984,-0.0466639,-2.9304693
MsgID.LOCAL_VELOCITY,3050.1860000,0.0000984,0.0000082,0.0000226
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974685,37.7924575,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974708,37.7924583,2.9360000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3050.4360000,0.1068590,-0.2022470,-2.9387987
MsgID.LOCAL_VELOCITY,3050.4360000,0.0001252,0.0000889,-0.0000936
MsgID.GLOBAL_POSITION,0.0000000,-122.3974695,37.7924585,2.9590000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3050.6860000,0.0863679,-0.0792139,-2.9637852
MsgID.LOCAL_VELOCITY,3050.6860000,0.0000997,0.0000097,0.0000209
MsgID.GLOBAL_POSITION,0.0000000,-122.3974693,37.7924570,2.9900000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3050.9360000,-0.0752366,-0.0680980,-2.9959869
MsgID.LOCAL_VELOCITY,3050.9360000,0.0001385,0.0000447,0.0000360
MsgID.GLOBAL_POSITION,0.0000000,-122.3974695,37.7924560,3.0320000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3051.1860000,-0.1749179,-0.0909448,-3.0383794
MsgID.LOCAL_VELOCITY,3051.1860000,0.0001231,0.0000702,-0.0000158
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974685,37.7924575,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974693,37.7924570,3.0690000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3051.4360000,-0.0222988,-0.0571417,-3.0740104
MsgID.LOCAL_VELOCITY,3051.4360000,0.0001128,0.0000379,0.0000247
MsgID.GLOBAL_POSITION,0.0000000,-122.3974678,37.7924583,3.1030000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3051.6870000,0.0671455,0.0749258,-3.1065538
MsgID.LOCAL_VELOCITY,3051.6870000,0.0000931,0.0000525,-0.0000209
MsgID.GLOBAL_POSITION,0.0000000,-122.3974681,37.7924571,3.1220000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3051.9370000,-0.0439007,0.0130431,-3.1238539
MsgID.LOCAL_VELOCITY,3051.9370000,0.0001512,0.0000460,-0.0000263
MsgID.GLOBAL_POSITION,0.0000000,-122.3974692,37.7924583,3.1300000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3052.1870000,0.0967002,-0.0446048,-3.1303763
MsgID.LOCAL_VELOCITY,3052.1870000,0.0001248,0.0000333,0.0000386
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974685,37.7924575,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974679,37.7924575,3.1270000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3052.4370000,-0.0346386,0.0480847,-3.1259253
MsgID.LOCAL_VELOCITY,3052.4370000,0.0000854,0.0000462,0.0000080
MsgID.GLOBAL_POSITION,0.0000000,-122.3974703,37.7924568,3.1140000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3052.6870000,-0.0585508,-0.1833981,-3.1122508
MsgID.LOCAL_VELOCITY,3052.6870000,0.0001318,0.0000357,-0.0000393
MsgID.GLOBAL_POSITION,0.0000000,-122.3974711,37.7924576,3.0970000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3052.9370000,0.0113925,-0.2288241,-3.0952995
MsgID.LOCAL_VELOCITY,3052.9370000,0.0000986,0.0000064,0.0000242
MsgID.GLOBAL_POSITION,0.0000000,-122.3974707,37.7924573,3.0760000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3053.1870000,-0.0335126,-0.1785874,-3.0738254
MsgID.LOCAL_VELOCITY,3053.1870000,0.0001824,0.0000672,-0.0000859
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974685,37.7924575,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974694,37.7924571,3.0590000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3053.4370000,-0.0634914,-0.0838343,-3.0575964
MsgID.LOCAL_VELOCITY,3053.4370000,0.0001899,0.0000687,-0.0000115
MsgID.GLOBAL_POSITION,0.0000000,-122.3974698,37.7924560,3.0470000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3053.6870000,-0.1659454,-0.1020170,-3.0469863
MsgID.LOCAL_VELOCITY,3053.6870000,0.0001173,0.0000285,0.0000207
MsgID.GLOBAL_POSITION,0.0000000,-122.3974688,37.7924574,3.0460000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3053.9370000,0.0135407,-0.0168891,-3.0473394
MsgID.LOCAL_VELOCITY,3053.9370000,0.0001458,0.0000410,0.0000104
MsgID.GLOBAL_POSITION,0.0000000,-122.3974695,37.7924581,3.0570000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3054.1880000,0.0431005,-0.1130973,-3.0593741
MsgID.LOCAL_VELOCITY,3054.1880000,0.0001205,0.0000338,0.0000226
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974685,37.7924575,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974710,37.7924571,3.0750000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3054.4380000,-0.0318885,-0.2113751,-3.0791752
MsgID.LOCAL_VELOCITY,3054.4380000,0.0000878,0.0000516,-0.0000273
MsgID.GLOBAL_POSITION,0.0000000,-122.3974682,37.7924584,3.1050000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3054.6880000,0.0961078,0.0485643,-3.1102657
MsgID.LOCAL_VELOCITY,3054.6880000,0.0000925,0.0000519,0.0000056
MsgID.GLOBAL_POSITION,0.0000000,-122.3974691,37.7924575,3.1370000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3054.9380000,-0.0160229,-0.0838664,-3.1418753
MsgID.LOCAL_VELOCITY,3054.9380000,0.0001587,0.0000320,-0.0000888
MsgID.GLOBAL_POSITION,0.0000000,-122.3974704,37.7924578,3.1730000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3055.1880000,0.0386690,-0.1395810,-3.1780663
MsgID.LOCAL_VELOCITY,3055.1880000,0.0001929,0.0000871,-0.0000439
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974685,37.7924575,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974677,37.7924570,3.2010000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3055.4380000,-0.0849330,0.0800096,-3.2054341
MsgID.LOCAL_VELOCITY,3055.4380000,0.0001932,0.0000780,-0.0000896
MsgID.GLOBAL_POSITION,0.0000000,-122.3974689,37.7924555,3.2240000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3055.6880000,-0.2194815,-0.0464805,-3.2267423
MsgID.LOCAL_VELOCITY,3055.6880000,0.0001173,0.0000346,-0.0000165
MsgID.GLOBAL_POSITION,0.0000000,-122.3974691,37.7924566,3.2310000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3055.9380000,-0.0672932,-0.0440196,-3.2317107
MsgID.LOCAL_VELOCITY,3055.9380000,0.0000885,0.0000480,-0.0000960
MsgID.GLOBAL_POSITION,0.0000000,-122.3974692,37.7924584,3.2190000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3056.1880000,0.0842486,-0.0677494,-3.2165711
MsgID.LOCAL_VELOCITY,3056.1880000,0.0001268,0.0000749,-0.0000214
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974685,37.7924575,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974693,37.7924568,3.1900000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3056.4380000,-0.1146841,-0.0689900,-3.1845033
MsgID.LOCAL_VELOCITY,3056.4380000,0.0001134,0.0000817,-0.0000921
MsgID.GLOBAL_POSITION,0.0000000,-122.3974693,37.7924558,3.1380000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3056.6880000,-0.1937943,-0.0688762,-3.1308455
MsgID.LOCAL_VELOCITY,3056.6880000,0.0001045,0.0000129,0.0000373
MsgID.GLOBAL_POSITION,0.0000000,-122.3974686,37.7924558,3.0840000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3056.9390000,-0.1801517,0.0137886,-3.0768905
MsgID.LOCAL_VELOCITY,3056.9390000,0.0001472,0.0000472,0.0000341
MsgID.GLOBAL_POSITION,0.0000000,-122.3974682,37.7924570,3.0250000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3057.1890000,-0.0484132,-0.0001581,-3.0188010
MsgID.LOCAL_VELOCITY,3057.1890000,0.0001371,-0.0000046,-0.0000803
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974685,37.7924575,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974706,37.7924571,2.9840000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3057.4390000,-0.0422856,-0.1944121,-2.9799595
MsgID.LOCAL_VELOCITY,3057.4390000,0.0001026,0.0000103,-0.0000531
MsgID.GLOBAL_POSITION,0.0000000,-122.3974685,37.7924576,2.9580000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3057.6890000,0.0101841,0.0385205,-2.9575109
MsgID.LOCAL_VELOCITY,3057.6890000,0.0001076,0.0000474,-0.0000166
MsgID.GLOBAL_POSITION,0.0000000,-122.3974681,37.7924573,2.9570000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3057.9390000,-0.0308909,0.0174093,-2.9592705
MsgID.LOCAL_VELOCITY,3057.9390000,0.0001218,0.0000903,0.0000299
MsgID.GLOBAL_POSITION,0.0000000,-122.3974691,37.7924572,2.9770000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3058.1890000,-0.0349242,-0.0362748,-2.9830856
MsgID.LOCAL_VELOCITY,3058.1890000,0.0001441,0.0000354,0.0000132
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974685,37.7924575,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974685,37.7924576,3.0120000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3058.4390000,0.0319412,-0.0026313,-3.0175600
MsgID.LOCAL_VELOCITY,3058.4390000,0.0000872,0.0000459,-0.0000917
MsgID.GLOBAL_POSITION,0.0000000,-122.3974692,37.7924583,3.0590000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3058.6890000,0.0646895,-0.0676553,-3.0657752
MsgID.LOCAL_VELOCITY,3058.6890000,0.0001057,0.0000182,0.0000449
MsgID.GLOBAL_POSITION,0.0000000,-122.3974693,37.7924565,3.1040000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3058.9390000,-0.1407278,-0.0689896,-3.1103330
MsgID.LOCAL_VELOCITY,3058.9390000,0.0001088,0.0000152,0.0000202
MsgID.GLOBAL_POSITION,0.0000000,-122.3974693,37.7924561,3.1510000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3059.1890000,-0.1584170,-0.0686662,-3.1569917
MsgID.LOCAL_VELOCITY,3059.1890000,0.0001058,0.0000564,-0.0000914
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974685,37.7924575,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974693,37.7924557,3.1850000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3059.4390000,-0.2144479,-0.0689884,-3.1888459
MsgID.LOCAL_VELOCITY,3059.4390000,0.0001177,0.0000267,0.0000338
MsgID.GLOBAL_POSITION,0.0000000,-122.3974693,37.7924560,3.2060000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3059.6890000,-0.1559735,-0.0689894,-3.2080100
MsgID.LOCAL_VELOCITY,3059.6890000,0.0001056,0.0000459,-0.0000124
MsgID.GLOBAL_POSITION,0.0000000,-122.3974690,37.7924567,3.2060000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3059.9390000,-0.0918459,-0.0331083,-3.2047434
MsgID.LOCAL_VELOCITY,3059.9390000,0.0001631,0.0000540,0.0000346
MsgID.GLOBAL_POSITION,0.0000000,-122.3974674,37.7924571,3.1810000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3060.1900000,-0.0318576,0.1079124,-3.1766279
MsgID.LOCAL_VELOCITY,3060.1900000,0.0001550,0.0000285,-0.0000431
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974685,37.7924575,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974678,37.7924574,3.1410000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3060.4400000,-0.0242617,0.0333284,-3.1342907
MsgID.LOCAL_VELOCITY,3060.4400000,0.0000826,0.0000471,-0.0000117
MsgID.GLOBAL_POSITION,0.0000000,-122.3974701,37.7924560,3.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3060.6900000,-0.1826393,-0.1489099,-3.0741801
MsgID.LOCAL_VELOCITY,3060.6900000,0.0000933,0.0000436,-0.0000890
MsgID.GLOBAL_POSITION,0.0000000,-122.3974701,37.7924564,3.0280000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3060.9400000,-0.1056405,-0.1327515,-3.0211263
MsgID.LOCAL_VELOCITY,3060.9400000,0.0000903,0.0000478,-0.0000934
MsgID.GLOBAL_POSITION,0.0000000,-122.3974696,37.7924572,2.9760000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3061.1900000,-0.0349454,-0.0866672,-2.9708834
MsgID.LOCAL_VELOCITY,3061.1900000,0.0001274,0.0001012,-0.0000475
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974685,37.7924575,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974693,37.7924572,2.9450000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3061.4400000,-0.0332592,-0.0690081,-2.9430315
MsgID.LOCAL_VELOCITY,3061.4400000,0.0001343,0.0001082,-0.0000495
MsgID.GLOBAL_POSITION,0.0000000,-122.3974693,37.7924581,2.9330000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3061.6900000,0.0850534,-0.0691197,-2.9330735
MsgID.LOCAL_VELOCITY,3061.6900000,0.0001439,0.0000160,-0.0000914
MsgID.GLOBAL_POSITION,0.0000000,-122.3974693,37.7924584,2.9390000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3061.9400000,0.0760375,-0.0689896,-2.9417617
MsgID.LOCAL_VELOCITY,3061.9400000,0.0000907,0.0000003,0.0000205
MsgID.GLOBAL_POSITION,0.0000000,-122.3974692,37.7924570,2.9620000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3062.1900000,-0.0706188,-0.0585250,-2.9659166
MsgID.LOCAL_VELOCITY,3062.1900000,0.0000911,0.0000387,-0.0000291
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974685,37.7924575,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974689,37.7924571,2.9910000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3062.4400000,-0.0357854,-0.0437475,-2.9950099
MsgID.LOCAL_VELOCITY,3062.4400000,0.0000804,0.0000215,-0.0000906
MsgID.GLOBAL_POSITION,0.0000000,-122.3974706,37.7924578,3.0270000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3062.6900000,0.0497408,-0.1991647,-3.0321276
MsgID.LOCAL_VELOCITY,3062.6900000,0.0001100,0.0000832,0.0000351
MsgID.GLOBAL_POSITION,0.0000000,-122.3974696,37.7924587,3.0590000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3062.9400000,0.1423170,-0.0676996,-3.0630305
MsgID.LOCAL_VELOCITY,3062.9400000,0.0001703,0.0000634,0.0000103
MsgID.GLOBAL_POSITION,0.0000000,-122.3974689,37.7924587,3.0870000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3063.1900000,0.1096538,-0.0609881,-3.0907133
MsgID.LOCAL_VELOCITY,3063.1900000,0.0001309,0.0000334,-0.0000131
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974685,37.7924575,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974711,37.7924567,3.1030000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3063.4410000,-0.1168075,-0.2423929,-3.1047959
MsgID.LOCAL_VELOCITY,3063.4410000,0.0000952,0.0000173,-0.0000252
MsgID.GLOBAL_POSITION,0.0000000,-122.3974703,37.7924566,3.1070000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3063.6910000,-0.0738802,-0.1349161,-3.1070836
MsgID.LOCAL_VELOCITY,3063.6910000,0.0001319,0.0000907,-0.0000945
MsgID.GLOBAL_POSITION,0.0000000,-122.3974684,37.7924583,3.0980000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3063.9410000,0.0941193,0.0212872,-3.0966871
MsgID.LOCAL_VELOCITY,3063.9410000,0.0001794,0.0000702,0.0000107
MsgID.GLOBAL_POSITION,0.0000000,-122.3974679,37.7924572,3.0760000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3064.1910000,-0.0438954,0.0362351,-3.0730333
MsgID.LOCAL_VELOCITY,3064.1910000,0.0001642,0.0000336,0.0000087
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974685,37.7924575,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974703,37.7924580,3.0490000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3064.4410000,0.0672724,-0.1762908,-3.0467532
MsgID.LOCAL_VELOCITY,3064.4410000,0.0000804,0.0000526,0.0000106
MsgID.GLOBAL_POSITION,0.0000000,-122.3974711,37.7924588,3.0200000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3064.6910000,0.1228700,-0.2303402,-3.0173619
MsgID.LOCAL_VELOCITY,3064.6910000,0.0001290,0.0000462,-0.0000922
